pv_gene_id,pf_gene_id
PVP01_0926000,PF3D7_1125300
PVP01_0926100,PF3D7_1125400
PVP01_0926200,PF3D7_1125500
PVP01_0926300,PF3D7_1125600
PVP01_0926400,PF3D7_1125700
PVP01_0926500,PF3D7_1125800
PVP01_0926600,PF3D7_1125900
PVP01_0926700,PF3D7_1126000
PVP01_0926800,PF3D7_1126100
PVP01_0926900,PF3D7_1126200
PVP01_0927100,PF3D7_1126400
PVP01_0927200,PF3D7_1126500
PVP01_0927300,PF3D7_1126600
PVP01_0927400,PF3D7_1126700
PVP01_0927600,PF3D7_1126900
PVP01_0927700,PF3D7_1127000
PVP01_0927800,PF3D7_1127100
PVP01_0927900,PF3D7_1127200
PVP01_0928000,PF3D7_1127300
PVP01_0928100,PF3D7_1127400
PVP01_0928200,PF3D7_1127500
PVP01_0928400,PF3D7_1127700
PVP01_0928500,PF3D7_1127800
PVP01_0928600,PF3D7_1127900
PVP01_0928700,PF3D7_1128000
PVP01_0928900,PF3D7_1128100
PVP01_0929000,PF3D7_1128200
PVP01_0929100,PF3D7_1128300
PVP01_0929200,PF3D7_1128400
PVP01_0929400,PF3D7_1128600
PVP01_0929500,PF3D7_1128700
PVP01_0929600,PF3D7_1128900
PVP01_0929700,PF3D7_1129000
PVP01_0929800,PF3D7_1129100
PVP01_0929900,PF3D7_1129200
PVP01_0930000,PF3D7_1129300
PVP01_0930200,PF3D7_1129500
PVP01_0930300,PF3D7_1129600
PVP01_0930400,PF3D7_1129800
PVP01_0930500,PF3D7_1129900
PVP01_0930600,PF3D7_1130000
PVP01_0930700,PF3D7_1130100
PVP01_0930800,PF3D7_1130200
PVP01_0931200,PF3D7_1130400
PVP01_0931300,PF3D7_1130500
PVP01_0931400,PF3D7_1130600
PVP01_0931500,PF3D7_1130700
PVP01_0931600,PF3D7_1130800
PVP01_0931700,PF3D7_1130900
PVP01_0931900,PF3D7_1131100
PVP01_0932000,PF3D7_1131200
PVP01_0932200,PF3D7_1131400
PVP01_0932300,PF3D7_1131500
PVP01_0932500,PF3D7_1131700
PVP01_1323700,PF3D7_1131900
PVP01_0933000,PF3D7_1132200
PVP01_0933100,PF3D7_1132300
PVP01_0933300,PF3D7_1132500
PVP01_0933400,PF3D7_1132600
PVP01_0933600,PF3D7_1132800
PVP01_0933700,PF3D7_1132900
PVP01_0933900,PF3D7_1133100
PVP01_0934000,PF3D7_1133200
PVP01_0934100,PF3D7_1133300
PVP01_0934200,PF3D7_1133400
PVP01_0934300,PF3D7_1133500
PVP01_0934400,PF3D7_1133600
PVP01_0934500,PF3D7_1133700
PVP01_0934600,PF3D7_1133800
PVP01_0934700,PF3D7_1133900
PVP01_0934800,PF3D7_1134000
PVP01_0934900,PF3D7_1134100
PVP01_0935000,PF3D7_1134200
PVP01_0935200,PF3D7_1134400
PVP01_0935300,PF3D7_1134500
PVP01_0935500,PF3D7_1134700
PVP01_0935600,PF3D7_1134800
PVP01_0935700,PF3D7_1134900
PVP01_0935800,PF3D7_1135000
PVP01_0935900,PF3D7_1135100
PVP01_0936100,PF3D7_1135300
PVP01_0936300,PF3D7_1135400
PVP01_0936400,PF3D7_1135500
PVP01_0936500,PF3D7_1135600
PVP01_0936600,PF3D7_1135700
PVP01_0936700,PF3D7_1135800
PVP01_0936800,PF3D7_1135900
PVP01_0937000,PF3D7_1136100
PVP01_0937200,PF3D7_1136300
PVP01_0937300,PF3D7_1136400
PVP01_0937400,PF3D7_1136500
PVP01_0937500,PF3D7_1136600
PVP01_0937600,PF3D7_1136700
PVP01_0937700,PF3D7_1136800
PVP01_0937800,PF3D7_1136900
PVP01_0938000,PF3D7_1137100
PVP01_0938100,PF3D7_1137200
PVP01_0938300,PF3D7_1137300
PVP01_0938400,PF3D7_1137400
PVP01_0938500,PF3D7_1137500
PVP01_0938700,PF3D7_1137700
PVP01_0938800,PF3D7_1137800
PVP01_0938900,PF3D7_1137900
PVP01_0939100,PF3D7_1138100
PVP01_0939200,PF3D7_1138200
PVP01_0939350,PF3D7_1138350
PVP01_0939400,PF3D7_1138400
PVP01_0939500,PF3D7_1138500
PVP01_0939600,PF3D7_1138600
PVP01_0939700,PF3D7_1138700
PVP01_0939800,PF3D7_1138800
PVP01_0940000,PF3D7_1139200
PVP01_0940200,PF3D7_1139500
PVP01_0940400,PF3D7_1139700
PVP01_0940500,PF3D7_1139800
PVP01_0940600,PF3D7_1139900
PVP01_0940800,PF3D7_1140100
PVP01_0941000,PF3D7_1140300
PVP01_0941100,PF3D7_1140400
PVP01_0941200,PF3D7_1140500
PVP01_0941500,PF3D7_1140800
PVP01_0941600,PF3D7_1140900
PVP01_0941900,PF3D7_1141200
PVP01_0942000,PF3D7_1141300
PVP01_0942100,PF3D7_1141400
PVP01_0942200,PF3D7_1141500
PVP01_0942300,PF3D7_1141600
PVP01_0942400,PF3D7_1141700
PVP01_1014100,PF3D7_1141800
PVP01_0942700,PF3D7_1142000
PVP01_0942900,PF3D7_1142200
PVP01_0943000,PF3D7_1142300
PVP01_0943100,PF3D7_1142400
PVP01_0943200,PF3D7_1142500
PVP01_0943300,PF3D7_1142600
PVP01_0943400,PF3D7_1142700
PVP01_0943500,PF3D7_1142800
PVP01_0943600,PF3D7_1142900
PVP01_0943700,PF3D7_1143000
PVP01_0943900,PF3D7_1143200
PVP01_0944000,PF3D7_1143300
PVP01_0944100,PF3D7_1143400
PVP01_0944200,PF3D7_1143500
PVP01_0944400,PF3D7_1143700
PVP01_0944600,PF3D7_1143900
PVP01_0944700,PF3D7_1144000
PVP01_0944800,PF3D7_1144100
PVP01_0945000,PF3D7_1144300
PVP01_0945200,PF3D7_1144500
PVP01_0945300,PF3D7_1144600
PVP01_0945400,PF3D7_1144700
PVP01_0945600,PF3D7_1144900
PVP01_0945700,PF3D7_1145000
PVP01_0945800,PF3D7_1145100
PVP01_0945900,PF3D7_1145200
PVP01_0946000,PF3D7_1145300
PVP01_0946100,PF3D7_1145400
PVP01_0946200,PF3D7_1145500
PVP01_0946300,PF3D7_1145600
PVP01_0946400,PF3D7_1145700
PVP01_0946500,PF3D7_1145800
PVP01_0946600,PF3D7_1145900
PVP01_0946700,PF3D7_1146000
PVP01_0946800,PF3D7_1146100
PVP01_0946900,PF3D7_1146200
PVP01_0947100,PF3D7_1146500
PVP01_0947200,PF3D7_1146600
PVP01_0947300,PF3D7_1146700
PVP01_0947500,PF3D7_1146900
PVP01_0947800,PF3D7_1147200
PVP01_0947900,PF3D7_1147300
PVP01_0948000,PF3D7_1147400
PVP01_0948100,PF3D7_1147500
PVP01_0948200,PF3D7_1147600
PVP01_0948300,PF3D7_1147700
PVP01_0948400,PF3D7_1147800
PVP01_0948500,PF3D7_1147900
PVP01_0948600,PF3D7_1148000
PVP01_1300600,PF3D7_1201300
PVP01_1300800,PF3D7_1201500
PVP01_1300900,PF3D7_1201600
PVP01_1301000,PF3D7_1201700
PVP01_1301100,PF3D7_1201800
PVP01_1301200,PF3D7_1201900
PVP01_1301300,PF3D7_1202000
PVP01_1301400,PF3D7_1202100
PVP01_1301500,PF3D7_1202200
PVP01_1301600,PF3D7_1202300
PVP01_1301700,PF3D7_1202400
PVP01_1301800,PF3D7_1202500
PVP01_1301900,PF3D7_1202600
PVP01_1302000,PF3D7_1202700
PVP01_1302100,PF3D7_1202800
PVP01_1302200,PF3D7_1202900
PVP01_1302300,PF3D7_1203000
PVP01_1302500,PF3D7_1203200
PVP01_1302600,PF3D7_1203300
PVP01_1302800,PF3D7_1203500
PVP01_1303000,PF3D7_1203700
PVP01_1303100,PF3D7_1203900
PVP01_1303200,PF3D7_1204000
PVP01_1303300,PF3D7_1204100
PVP01_1303400,PF3D7_1204200
PVP01_1303500,PF3D7_1204300
PVP01_1303600,PF3D7_1204400
PVP01_1303700,PF3D7_1204500
PVP01_1303800,PF3D7_1204600
PVP01_1303900,PF3D7_1204700
PVP01_1304000,PF3D7_1204900
PVP01_1304100,PF3D7_1205000
PVP01_1304200,PF3D7_1205100
PVP01_1304300,PF3D7_1205200
PVP01_1304400,PF3D7_1205300
PVP01_1304500,PF3D7_1205400
PVP01_1304600,PF3D7_1205500
PVP01_1304700,PF3D7_1205600
PVP01_1304800,PF3D7_1205700
PVP01_1305000,PF3D7_1205900
PVP01_1305200,PF3D7_1206100
PVP01_1305300,PF3D7_1206200
PVP01_1305400,PF3D7_1206300
PVP01_1305500,PF3D7_1206400
PVP01_1305600,PF3D7_1206500
PVP01_1305800,PF3D7_1206700
PVP01_1305900,PF3D7_1206800
PVP01_1306200,PF3D7_1207100
PVP01_1306400,PF3D7_1207300
PVP01_1306600,PF3D7_1207500
PVP01_1306700,PF3D7_1207600
PVP01_1306800,PF3D7_1207700
PVP01_1307000,PF3D7_1207900
PVP01_1307100,PF3D7_1208000
PVP01_1307200,PF3D7_1208100
PVP01_1307300,PF3D7_1208200
PVP01_1307400,PF3D7_1208300
PVP01_1307600,PF3D7_1208500
PVP01_1307700,PF3D7_1208600
PVP01_1307800,PF3D7_1208700
PVP01_1308100,PF3D7_1209000
PVP01_1308300,PF3D7_1209200
PVP01_1308500,PF3D7_1209400
PVP01_1308600,PF3D7_1209500
PVP01_1308700,PF3D7_1209600
PVP01_1308800,PF3D7_1209700
PVP01_1308900,PF3D7_1209800
PVP01_1309300,PF3D7_1210100
PVP01_1309400,PF3D7_1210200
PVP01_1309500,PF3D7_1210300
PVP01_1309700,PF3D7_1210400
PVP01_1309800,PF3D7_1210500
PVP01_1309900,PF3D7_1210600
PVP01_1310000,PF3D7_1210700
PVP01_1310100,PF3D7_1210900
PVP01_1310200,PF3D7_1211000
PVP01_1310400,PF3D7_1211200
PVP01_1310500,PF3D7_1211300
PVP01_1310600,PF3D7_1211400
PVP01_1310700,PF3D7_1211500
PVP01_1310900,PF3D7_1211700
PVP01_1311000,PF3D7_1211800
PVP01_1311200,PF3D7_1212000
PVP01_1311300,PF3D7_1212100
PVP01_1431100,PF3D7_1212200
PVP01_1431200,PF3D7_1212300
PVP01_1431300,PF3D7_1212400
PVP01_1431400,PF3D7_1212500
PVP01_1431500,PF3D7_1212600
PVP01_1431600,PF3D7_1212700
PVP01_1431700,PF3D7_1212800
PVP01_1431800,PF3D7_1212900
PVP01_1432000,PF3D7_1213200
PVP01_1432100,PF3D7_1213300
PVP01_1432200,PF3D7_1213400
PVP01_1432300,PF3D7_1213500
PVP01_1432400,PF3D7_1213600
PVP01_1432500,PF3D7_1213700
PVP01_1432600,PF3D7_1213800
PVP01_1432700,PF3D7_1213900
PVP01_1432800,PF3D7_1214000
PVP01_1432900,PF3D7_1214100
PVP01_1433000,PF3D7_1214200
PVP01_1433100,PF3D7_1214300
PVP01_1433200,PF3D7_1214400
PVP01_1433300,PF3D7_1214500
PVP01_1433400,PF3D7_1214600
PVP01_1433500,PF3D7_1214700
PVP01_1433600,PF3D7_1214800
PVP01_1433700,PF3D7_1214900
PVP01_1433900,PF3D7_1215100
PVP01_1434000,PF3D7_1215200
PVP01_1434300,PF3D7_1215500
PVP01_1434400,PF3D7_1215600
PVP01_1434600,PF3D7_1215800
PVP01_1434700,PF3D7_1215900
PVP01_1434900,PF3D7_1216100
PVP01_1435100,PF3D7_1216300
PVP01_1435200,PF3D7_1216400
PVP01_1435300,PF3D7_1216500
PVP01_1435400,PF3D7_1216600
PVP01_1435500,PF3D7_1216700
PVP01_1435700,PF3D7_1216900
PVP01_1435800,PF3D7_1217000
PVP01_1436000,PF3D7_1217200
PVP01_1436100,PF3D7_1217300
PVP01_1436200,PF3D7_1217400
PVP01_1436300,PF3D7_1217500
PVP01_1436400,PF3D7_1217600
PVP01_1436600,PF3D7_1217800
PVP01_1436700,PF3D7_1217900
PVP01_1436800,PF3D7_1218000
PVP01_1436900,PF3D7_1218100
PVP01_1437000,PF3D7_1218200
PVP01_1437100,PF3D7_1218300
PVP01_1437200,PF3D7_1218400
PVP01_1437300,PF3D7_1218500
PVP01_1437400,PF3D7_1218600
PVP01_1437600,PF3D7_1218800
PVP01_1437700,PF3D7_1218900
PVP01_1437800,PF3D7_1219000
PVP01_1437900,PF3D7_1219100
PVP01_1438000,PF3D7_1219600
PVP01_1438100,PF3D7_1219700
PVP01_1438200,PF3D7_1219800
PVP01_1438300,PF3D7_1219900
PVP01_1438400,PF3D7_1220000
PVP01_1438500,PF3D7_1220100
PVP01_1438700,PF3D7_1220300
PVP01_1438800,PF3D7_1220400
PVP01_1438900,PF3D7_1220500
PVP01_1439000,PF3D7_1220600
PVP01_1439100,PF3D7_1220700
PVP01_1439200,PF3D7_1220900
PVP01_1439300,PF3D7_1221000
PVP01_1439400,PF3D7_1221100
PVP01_1439500,PF3D7_1221200
PVP01_1439600,PF3D7_1221300
PVP01_1439700,PF3D7_1221400
PVP01_1439800,PF3D7_1221500
PVP01_1439900,PF3D7_1221600
PVP01_1440000,PF3D7_1221700
PVP01_1440100,PF3D7_1221800
PVP01_1440200,PF3D7_1221900
PVP01_1440400,PF3D7_1222100
PVP01_1440700,PF3D7_1222500
PVP01_1440900,PF3D7_1222700
PVP01_1441000,PF3D7_1222800
PVP01_1441100,PF3D7_1222900
PVP01_1441200,PF3D7_1223000
PVP01_1441300,PF3D7_1223100
PVP01_1441400,PF3D7_1223200
PVP01_1441500,PF3D7_1223300
PVP01_1441600,PF3D7_1223400
PVP01_1441700,PF3D7_1223500
PVP01_1441800,PF3D7_1223600
PVP01_1441900,PF3D7_1223700
PVP01_1442000,PF3D7_1223800
PVP01_1442200,PF3D7_1224000
PVP01_1442300,PF3D7_1224100
PVP01_1442400,PF3D7_1224200
PVP01_1442500,PF3D7_1224300
PVP01_1442600,PF3D7_1224400
PVP01_1442700,PF3D7_1224500
PVP01_1442900,PF3D7_1224700
PVP01_1443000,PF3D7_1224800
PVP01_1443100,PF3D7_1224900
PVP01_1443200,PF3D7_1225000
PVP01_1443300,PF3D7_1225100
PVP01_1443500,PF3D7_1225300
PVP01_1443600,PF3D7_1225400
PVP01_1443700,PF3D7_1225500
PVP01_1443800,PF3D7_1225600
PVP01_1443900,PF3D7_1225700
PVP01_1444000,PF3D7_1225800
PVP01_1444100,PF3D7_1225900
PVP01_1444200,PF3D7_1226000
PVP01_1444600,PF3D7_1226400
PVP01_1444700,PF3D7_1226500
PVP01_1444800,PF3D7_1226600
PVP01_1444900,PF3D7_1226700
PVP01_1445000,PF3D7_1226800
PVP01_1445100,PF3D7_1226900
PVP01_1445200,PF3D7_1227000
PVP01_1445300,PF3D7_1227100
PVP01_1445400,PF3D7_1227200
PVP01_1445500,PF3D7_1227300
PVP01_1445700,PF3D7_1227500
PVP01_1445900,PF3D7_1227700
PVP01_1446000,PF3D7_1227800
PVP01_1446200,PF3D7_1228000
PVP01_1446300,PF3D7_1228100
PVP01_1446400,PF3D7_1228200
PVP01_1446500,PF3D7_1228300
PVP01_1446600,PF3D7_1228400
PVP01_1446900,PF3D7_1228700
PVP01_1447100,PF3D7_1228900
PVP01_1447200,PF3D7_1229000
PVP01_1447500,PF3D7_1229400
PVP01_1447700,PF3D7_1229600
PVP01_1447800,PF3D7_1229700
PVP01_1448000,PF3D7_1229800
PVP01_1448100,PF3D7_1229900
PVP01_1448200,PF3D7_1230000
PVP01_1448300,PF3D7_1230100
PVP01_1448500,PF3D7_1230300
PVP01_1448600,PF3D7_1230400
PVP01_1448700,PF3D7_1230500
PVP01_1448900,PF3D7_1230700
PVP01_1449000,PF3D7_1230800
PVP01_1449100,PF3D7_1230900
PVP01_1449300,PF3D7_1231100
PVP01_1449400,PF3D7_1231200
PVP01_1449500,PF3D7_1231300
PVP01_1449700,PF3D7_1231500
PVP01_1449900,PF3D7_1231700
PVP01_1450100,PF3D7_1231900
PVP01_1450200,PF3D7_1232000
PVP01_1450300,PF3D7_1232100
PVP01_1450500,PF3D7_1232300
PVP01_1450600,PF3D7_1232400
PVP01_1450700,PF3D7_1232500
PVP01_1450800,PF3D7_1232600
PVP01_1450900,PF3D7_1232700
PVP01_1451000,PF3D7_1232800
PVP01_1451200,PF3D7_1233000
PVP01_1451250,PF3D7_1233050
PVP01_1451300,PF3D7_1233100
PVP01_1451500,PF3D7_1233300
PVP01_1451600,PF3D7_1233400
PVP01_1451700,PF3D7_1233600
PVP01_1451800,PF3D7_1233700
PVP01_1451900,PF3D7_1233800
PVP01_1452000,PF3D7_1233900
PVP01_1452100,PF3D7_1234000
PVP01_1452200,PF3D7_1234100
PVP01_1452400,PF3D7_1234300
PVP01_1452500,PF3D7_1234400
PVP01_1452600,PF3D7_1234500
PVP01_1452800,PF3D7_1234700
PVP01_1452900,PF3D7_1234800
PVP01_1453000,PF3D7_1234900
PVP01_1453100,PF3D7_1235000
PVP01_1453200,PF3D7_1235100
PVP01_1453400,PF3D7_1235300
PVP01_1453500,PF3D7_1235400
PVP01_1453600,PF3D7_1235500
PVP01_1453700,PF3D7_1235600
PVP01_1453800,PF3D7_1235700
PVP01_1453900,PF3D7_1235800
PVP01_1454000,PF3D7_1235900
PVP01_1454200,PF3D7_1236100
PVP01_1454300,PF3D7_1236200
PVP01_1454400,PF3D7_1236300
PVP01_1454500,PF3D7_1236400
PVP01_1454600,PF3D7_1236500
PVP01_1454700,PF3D7_1236600
PVP01_1454750,PF3D7_1236650
PVP01_1454800,PF3D7_1236700
PVP01_1454900,PF3D7_1236800
PVP01_1455000,PF3D7_1236900
PVP01_1455100,PF3D7_1237000
PVP01_1455200,PF3D7_1237100
PVP01_1455300,PF3D7_1237200
PVP01_1455400,PF3D7_1237300
PVP01_1455500,PF3D7_1237400
PVP01_1455700,PF3D7_1237600
PVP01_1455800,PF3D7_1237700
PVP01_1455900,PF3D7_1237800
PVP01_1456100,PF3D7_1238000
PVP01_1456200,PF3D7_1238100
PVP01_1456300,PF3D7_1238200
PVP01_1456400,PF3D7_1238300
PVP01_1456500,PF3D7_1238400
PVP01_1456700,PF3D7_1238600
PVP01_1456800,PF3D7_1238700
PVP01_1457000,PF3D7_1238900
PVP01_1457100,PF3D7_1239000
PVP01_1457200,PF3D7_1239100
PVP01_1457400,PF3D7_1239300
PVP01_1457500,PF3D7_1239400
PVP01_1457900,PF3D7_1239800
PVP01_1458000,PF3D7_1239900
PVP01_1458100,PF3D7_1240000
PVP01_1458200,PF3D7_1241100
PVP01_1458300,PF3D7_1241200
PVP01_1458400,PF3D7_1241300
PVP01_1458600,PF3D7_1241500
PVP01_1458700,PF3D7_1241600
PVP01_1458900,PF3D7_1241800
PVP01_1459000,PF3D7_1241900
PVP01_1459100,PF3D7_1242000
PVP01_1459200,PF3D7_1242100
PVP01_1459400,PF3D7_1242300
PVP01_1459600,PF3D7_1242500
PVP01_1459700,PF3D7_1242600
PVP01_1459800,PF3D7_1242700
PVP01_1459900,PF3D7_1242800
PVP01_1460100,PF3D7_1243000
PVP01_1460200,PF3D7_1243100
PVP01_1460300,PF3D7_1243200
PVP01_1460400,PF3D7_1243300
PVP01_1460600,PF3D7_1243500
PVP01_1460700,PF3D7_1243600
PVP01_1460800,PF3D7_1243700
PVP01_1461000,PF3D7_1243900
PVP01_1461100,PF3D7_1244000
PVP01_1461200,PF3D7_1244100
PVP01_1461300,PF3D7_1244200
PVP01_1461500,PF3D7_1244400
PVP01_1461700,PF3D7_1244600
PVP01_1461800,PF3D7_1244700
PVP01_1461900,PF3D7_1244800
PVP01_1462000,PF3D7_1244900
PVP01_1462100,PF3D7_1245000
PVP01_1462200,PF3D7_1245100
PVP01_1462300,PF3D7_1245200
PVP01_1462400,PF3D7_1245300
PVP01_1462600,PF3D7_1245500
PVP01_1462700,PF3D7_1245600
PVP01_1462800,PF3D7_1245800
PVP01_1462900,PF3D7_1245900
PVP01_1463000,PF3D7_1246000
PVP01_1463100,PF3D7_1246100
PVP01_1463400,PF3D7_1246300
PVP01_1463500,PF3D7_1246400
PVP01_1463700,PF3D7_1246600
PVP01_1463800,PF3D7_1246700
PVP01_1463900,PF3D7_1246800
PVP01_1464000,PF3D7_1246900
PVP01_1464100,PF3D7_1247000
PVP01_1464200,PF3D7_1247100
PVP01_1464300,PF3D7_1247200
PVP01_1464400,PF3D7_1247300
PVP01_1464500,PF3D7_1247400
PVP01_1464600,PF3D7_1247500
PVP01_1464700,PF3D7_1247600
PVP01_1464800,PF3D7_1247700
PVP01_1465000,PF3D7_1247900
PVP01_1465100,PF3D7_1248000
PVP01_1465200,PF3D7_1248100
PVP01_1465300,PF3D7_1248200
PVP01_1465400,PF3D7_1248300
PVP01_1465500,PF3D7_1248400
PVP01_1465600,PF3D7_1248500
PVP01_1465700,PF3D7_1248600
PVP01_1465900,PF3D7_1248800
PVP01_1466000,PF3D7_1248900
PVP01_1466100,PF3D7_1249000
PVP01_1466200,PF3D7_1249100
PVP01_1466300,PF3D7_1249200
PVP01_1466400,PF3D7_1249300
PVP01_1466500,PF3D7_1249400
PVP01_1466600,PF3D7_1249500
PVP01_1466700,PF3D7_1249600
PVP01_1466900,PF3D7_1249800
PVP01_1467100,PF3D7_1250000
PVP01_1467200,PF3D7_1250100
PVP01_1467300,PF3D7_1250200
PVP01_1467400,PF3D7_1250300
PVP01_1467500,PF3D7_1250400
PVP01_1467600,PF3D7_1250500
PVP01_1467700,PF3D7_1250600
PVP01_1467800,PF3D7_1250700
PVP01_1467900,PF3D7_1250800
PVP01_1468000,PF3D7_1250900
PVP01_1468100,PF3D7_1251000
PVP01_1468200,PF3D7_1251100
PVP01_1468300,PF3D7_1251200
PVP01_1468400,PF3D7_1251300
PVP01_1468500,PF3D7_1251400
PVP01_1468600,PF3D7_1251500
PVP01_1468800,PF3D7_1251700
PVP01_1469200,PF3D7_1252100
PVP01_0102800,PF3D7_1252200
PVP01_1469300,PF3D7_1252300
PVP01_1402700,PF3D7_1302000
PVP01_0422700,PF3D7_1302100
PVP01_1403100,PF3D7_1302200
PVP01_1403200,PF3D7_1302300
PVP01_1403300,PF3D7_1302400
PVP01_1403500,PF3D7_1302600
PVP01_1403600,PF3D7_1302700
PVP01_1403700,PF3D7_1302800
PVP01_1403800,PF3D7_1302900
PVP01_1403900,PF3D7_1303000
PVP01_1404000,PF3D7_1303100
PVP01_1404100,PF3D7_1303200
PVP01_1404200,PF3D7_1303300
PVP01_1404300,PF3D7_1303400
PVP01_1404400,PF3D7_1303500
PVP01_1404500,PF3D7_1303600
PVP01_1404600,PF3D7_1303700
PVP01_1404700,PF3D7_1303800
PVP01_1404900,PF3D7_1304000
PVP01_1405000,PF3D7_1304100
PVP01_1405100,PF3D7_1304200
PVP01_1405200,PF3D7_1304300
PVP01_1405300,PF3D7_1304400
PVP01_1405500,PF3D7_1304600
PVP01_1405600,PF3D7_1304700
PVP01_1405800,PF3D7_1304900
PVP01_1405900,PF3D7_1305000
PVP01_1406000,PF3D7_1305100
PVP01_1406100,PF3D7_1305200
PVP01_1406200,PF3D7_1305300
PVP01_1406300,PF3D7_1305400
PVP01_1406400,PF3D7_1305500
PVP01_1406500,PF3D7_1305600
PVP01_1406600,PF3D7_1305700
PVP01_1406700,PF3D7_1305800
PVP01_1406800,PF3D7_1305900
PVP01_1407000,PF3D7_1306100
PVP01_1407100,PF3D7_1306200
PVP01_1407200,PF3D7_1306300
PVP01_1407300,PF3D7_1306400
PVP01_1407400,PF3D7_1306500
PVP01_1407500,PF3D7_1306600
PVP01_1407600,PF3D7_1306700
PVP01_1407700,PF3D7_1306800
PVP01_1407900,PF3D7_1307000
PVP01_1408000,PF3D7_1307100
PVP01_1408100,PF3D7_1307200
PVP01_1408200,PF3D7_1307300
PVP01_1408300,PF3D7_1307400
PVP01_1408400,PF3D7_1307500
PVP01_1408500,PF3D7_1307600
PVP01_1408700,PF3D7_1307800
PVP01_1408900,PF3D7_1307900
PVP01_1409000,PF3D7_1308000
PVP01_1409100,PF3D7_1308100
PVP01_1409200,PF3D7_1308200
PVP01_1409300,PF3D7_1308300
PVP01_1409400,PF3D7_1308400
PVP01_1409500,PF3D7_1308500
PVP01_1409600,PF3D7_1308600
PVP01_1409800,PF3D7_1308800
PVP01_1409900,PF3D7_1308900
PVP01_1410000,PF3D7_1309000
PVP01_1410100,PF3D7_1309100
PVP01_1410200,PF3D7_1309200
PVP01_1410300,PF3D7_1309300
PVP01_1410400,PF3D7_1309400
PVP01_1410500,PF3D7_1309500
PVP01_1410600,PF3D7_1309600
PVP01_1410700,PF3D7_1309700
PVP01_1410800,PF3D7_1309800
PVP01_1410900,PF3D7_1309900
PVP01_1411000,PF3D7_1310000
PVP01_1411100,PF3D7_1310100
PVP01_1411200,PF3D7_1310200
PVP01_1411300,PF3D7_1310300
PVP01_1411500,PF3D7_1310500
PVP01_1411600,PF3D7_1310600
PVP01_1411700,PF3D7_1310700
PVP01_1411800,PF3D7_1310800
PVP01_1411900,PF3D7_1310900
PVP01_1412000,PF3D7_1311000
PVP01_1412100,PF3D7_1311100
PVP01_1412200,PF3D7_1311200
PVP01_1412300,PF3D7_1311300
PVP01_1412400,PF3D7_1311400
PVP01_1412500,PF3D7_1311500
PVP01_1412600,PF3D7_1311600
PVP01_1412700,PF3D7_1311700
PVP01_1412800,PF3D7_1311800
PVP01_1412900,PF3D7_1311900
PVP01_1413000,PF3D7_1312000
PVP01_1413200,PF3D7_1312200
PVP01_1413300,PF3D7_1312300
PVP01_1413400,PF3D7_1312400
PVP01_1413500,PF3D7_1312500
PVP01_1413600,PF3D7_1312600
PVP01_1413800,PF3D7_1312900
PVP01_1413900,PF3D7_1313000
PVP01_1414000,PF3D7_1313100
PVP01_1414100,PF3D7_1313200
PVP01_1414200,PF3D7_1313300
PVP01_1414300,PF3D7_1313400
PVP01_1414500,PF3D7_1313600
PVP01_1414600,PF3D7_1313700
PVP01_1414700,PF3D7_1313800
PVP01_1414800,PF3D7_1313900
PVP01_1414900,PF3D7_1314000
PVP01_1415000,PF3D7_1314100
PVP01_1415100,PF3D7_1314200
PVP01_1415200,PF3D7_1314300
PVP01_1415300,PF3D7_1314400
PVP01_1415500,PF3D7_1314600
PVP01_1415600,PF3D7_1314700
PVP01_1415700,PF3D7_1314800
PVP01_1415800,PF3D7_1314900
PVP01_1415900,PF3D7_1315000
PVP01_1416000,PF3D7_1315100
PVP01_1416100,PF3D7_1315200
PVP01_1416200,PF3D7_1315300
PVP01_1416300,PF3D7_1315400
PVP01_1416400,PF3D7_1315500
PVP01_1416500,PF3D7_1315600
PVP01_1416600,PF3D7_1315700
PVP01_1416700,PF3D7_1315800
PVP01_1416800,PF3D7_1315900
PVP01_1416900,PF3D7_1316000
PVP01_1417000,PF3D7_1316100
PVP01_1417100,PF3D7_1316200
PVP01_1417200,PF3D7_1316300
PVP01_1417300,PF3D7_1316400
PVP01_1417400,PF3D7_1316500
PVP01_1417500,PF3D7_1316600
PVP01_1417600,PF3D7_1316700
PVP01_1417700,PF3D7_1316800
PVP01_1417800,PF3D7_1316900
PVP01_1417900,PF3D7_1317000
PVP01_1418000,PF3D7_1317100
PVP01_1418200,PF3D7_1317300
PVP01_1418300,PF3D7_1317400
PVP01_1418400,PF3D7_1317500
PVP01_1418500,PF3D7_1317600
PVP01_1418600,PF3D7_1317700
PVP01_1418700,PF3D7_1317800
PVP01_1418800,PF3D7_1317900
PVP01_1418900,PF3D7_1318000
PVP01_1419000,PF3D7_1318100
PVP01_1419100,PF3D7_1318200
PVP01_1419200,PF3D7_1318300
PVP01_1419300,PF3D7_1318400
PVP01_1419400,PF3D7_1318500
PVP01_1419500,PF3D7_1318600
PVP01_1419600,PF3D7_1318700
PVP01_1419700,PF3D7_1318800
PVP01_1419800,PF3D7_1318900
PVP01_1420000,PF3D7_1319100
PVP01_1420100,PF3D7_1319200
PVP01_1420200,PF3D7_1319300
PVP01_1420300,PF3D7_1319400
PVP01_1420400,PF3D7_1319500
PVP01_1420600,PF3D7_1319700
PVP01_1420700,PF3D7_1319900
